"Lipid","MF_KO_ET1","MF_KO_ET2","MF_KO_ET3","MF_KO_ET4","MF_KO_ET5","MF_KO_ET6","MM_KO_ET1","MM_KO_ET2","MM_KO_ET3","MM_KO_ET4","MM_KO_ET5","MM_KO_ET6","MF_WT_ET1","MF_WT_ET2","MF_WT_ET3","MF_WT_ET4","MF_WT_ET5","MF_WT_ET6","MM_WT_ET1","MM_WT_ET2","MM_WT_ET3","MM_WT_ET4","MM_WT_ET5","MM_WT_ET6","MF_KO_C1","MF_KO_C2","MF_KO_C3","MF_KO_C4","MF_KO_C5","MF_KO_C6","MM_KO_C1","MM_KO_C2","MM_KO_C3","MM_KO_C4","MM_KO_C5","MM_KO_C6","MF_WT_C1","MF_WT_C2","MF_WT_C3","MF_WT_C4","MF_WT_C5","MF_WT_C6","MM_WT_C1","MM_WT_C2","MM_WT_C3","MM_WT_C4","MM_WT_C5","MM_WT_C6"
"TG(51:3)",-2.1550465,-1.7957783,-1.201994,-2.862667,-0.74944687,-0.73235893,0.47085,-0.35539055,-0.69128036,-1.0715332,0.17825127,0.46308136,0.106500626,-0.57818604,-0.297966,0.006031036,0.18013191,0.28163147,0.47880745,0.7834091,-0.37906456,0.27815437,0.39505768,-0.089336395,0.056632996,0.249012,-0.98882675,-0.8202915,-1.1812057,-0.06630516,1.0679798,0.65175056,0.93139267,-1.3408394,1.1131516,-0.37178802,-0.44596863,0.067770004,0.24152374,-0.006031036,0.8303757,1.6072178,0.37729454,-0.3750515,-0.3477707,0.49383926,-0.64011955,0.04496765
"TG(51:5)",-0.41555595,-1.365097,-1.7524986,-0.59796715,-1.3633804,-0.43951225,-2.137228,-1.8141212,NA,-1.8175964,-1.8849487,-1.4367752,17.829365,17.785908,-0.881176,-0.87952423,16.628859,-2.0334587,17.56559,17.730999,17.316017,NA,17.60257,17.721249,-0.5429535,-0.8820782,-1.1730614,-1.6451797,-1.4923458,-1.8289833,19.660082,18.647497,18.930332,18.595377,19.107443,18.018932,-2.045227,16.871052,-1.4041843,17.939857,16.15796,0.41555405,17.299196,17.645077,16.453445,18.026009,NA,16.720043
"TG(52:5)",-2.2558022,-1.0841751,-0.8366661,-2.3497124,-0.67858505,-0.48773766,0.45195007,0.049404144,-0.14426231,NA,0.4655323,0.49917412,0.38686943,-0.06331825,-0.31741524,0.6065178,-1.1333218,0.5014057,0.6670685,0.604969,0.1798439,0.38492584,0.3145256,0.3587799,NA,0.014787674,NA,-0.1989727,-0.18413353,-0.012359619,-0.91649246,NA,0.3716011,-1.0708599,0.9290409,-0.35604286,0.1930809,0.94114304,0.012359619,0.3593769,0.95446205,1.2450123,-0.0314579,-0.4168415,-0.4193058,0.2457695,-0.5452175,-0.48923683
"TG(52:6)",-2.1868324,-1.5080261,-1.2352314,NA,-1.3775387,-0.9149895,0.3543644,-0.35484886,-0.18453217,-1.1268177,0.3532238,0.320549,0.2765274,-0.2275734,-0.78227806,0.21145439,0.66895485,0.3563671,0.562109,0.66269493,0.024635315,0.17897034,0.5768566,0.65592194,-0.121881485,-0.5364189,NA,-0.5041714,-0.45017624,-0.25930977,0.35655403,0.31285286,0.5233135,NA,0.99650764,0.6672363,-0.16123962,0.6734047,-0.49212837,0.24443626,0.73874664,0.7422371,-0.024635315,-0.14862251,-0.66428757,0.2797947,-0.7314148,0.049467087
"TG(53:2)",-20.79319,-21.742733,NA,-20.975601,-21.741016,-20.817146,0.7151995,0.5234957,-0.6794691,-1.2609148,0.74132824,-0.028025627,1.3153505,-21.402164,1.0797243,-21.25716,2.2418165,2.1210928,0.43514538,2.0594454,NA,0.42729282,1.7539148,1.0331583,-20.92059,-21.259712,-21.550697,NA,-21.86998,-22.20662,NA,0.96672916,0.92177105,0.7800188,0.57122135,0.5889425,NA,-20.902111,-21.781818,-22.253891,-21.73729,-19.962082,NA,0.03739834,0.20742512,0.732728,NA,0.028025627
"TG(53:5)",1.0049229,0.055381775,-0.3320198,0.8225117,0.05709839,0.98096657,-0.7167492,-0.39364243,-0.8304291,-0.3971176,-0.4644699,-0.016296387,20.84735,0.3959484,0.5393028,0.5409546,-0.40050507,20.951336,21.341986,-0.46554184,-0.84908867,-0.8007126,-1.0163116,20.649515,0.8775253,0.53840065,0.24741745,-0.22470093,-0.07186699,-0.4085045,21.386469,-1.1551285,21.057415,-1.4144287,20.76401,20.517956,-0.62474823,0.8960037,0.01629448,-0.45577812,0.06082344,1.8360329,-0.52288055,NA,NA,-0.34399033,-0.50435257,-0.6254425
"TG(53:6)",1.4003029,0.4507618,0.063360214,1.2178917,0.4524784,1.3763466,-0.32136917,0.001737595,-0.43504906,-0.001737595,-0.06908989,0.37908363,-0.012176514,0.79132843,0.93468285,0.9363346,-0.005125046,-0.21759987,-0.1082592,-0.07016182,-0.45370865,-0.40533257,-0.6209316,-0.73890114,1.2729053,0.93378067,0.64279747,0.17067909,0.32351303,-0.013124466,-0.6175575,NA,-0.7875576,-1.0190487,0.023815155,-0.91243935,-0.22936821,1.2913837,0.4116745,-0.0603981,0.45620346,2.231413,-0.12750053,NA,NA,0.051389694,-0.10897255,-0.23006248
"TG(54:6)",0.09816218,-1.7392583,NA,-0.8688998,-1.3176513,-0.10561705,-0.15500212,-0.912250025,NA,-0.367000105,NA,-0.06283331,0.704181195,1.45764687,-0.3160405,NA,0.67539645,1.03637362,0.53993558,-0.191478255,-1.04467345,NA,0.037086965,-0.309220795,NA,1.11844208,-1.75996252,NA,0.50716733,0.550605305,NA,0.354973315,NA,0.45717573,0.2588105215,-0.08142519,-0.91140985,NA,-0.96026373,2.14550000000036e-05,-2.901772,NA,-1.03900005,NA,-0.278438085,0.967052,-0.56896545,0.290103435
"TG(54:7)",0.35416317,-20.357132,-20.744534,1.2777548,1.0991316,-19.43155,0.42391872,-20.806156,-21.242943,-20.809631,-20.876984,-0.35416317,2.2843504,2.081624,-19.87321,-19.87156,3.228856,2.3878374,2.6059656,-20.878056,1.6725454,-21.213226,2.3146715,2.0761938,-19.534988,3.2918425,-20.165096,0.80688953,-20.484383,2.1788607,NA,2.5049086,1.9794912,2.7186632,1.9352655,1.652791,-21.037262,-19.51651,-20.396221,1.4289694,1.2712564,-18.57648,-20.935394,-21.807072,-20.241135,NA,-20.916866,-21.037956
"TG(55:7)",-15.439752,-16.389294,-16.776695,-15.622163,-16.387577,-15.463708,0.31047344,-0.31047344,-17.275105,-16.841793,2.5388231,-1.0180597,1.9979067,-16.048725,-15.905372,1.4630461,2.5261164,2.5282316,2.014062,2.020032,NA,1.6893663,1.6017027,1.599206,-15.567149,-1.4021997,-16.197258,-16.669376,-16.51654,-2.4512997,1.9207582,2.4908152,3.4219656,NA,1.4355478,2.3739367,-17.069424,1.9155722,2.4451723,2.9703074,1.3318777,-14.608642,-16.967556,0.5089655,-16.273296,1.6803446,-16.949028,0.93669033
"TG(56:4)",0.84445953,-0.14914894,-0.36086273,-0.37072754,0.6439781,0.51052094,-0.2517624,0.24656296,-0.25190544,-0.17403221,-0.053527832,0.099653244,NA,0.8773365,0.66031456,0.6146698,0.6925297,0.29203796,0.8531132,0.8164673,0.31064796,0.41617775,0.113594055,0.2063675,0.7277107,0.4756012,-0.20399666,-0.72314453,-0.8203697,-1.2774353,0.23962021,-0.23998451,-0.12003136,-0.3498497,0.5165138,-0.3989544,-0.49344254,-0.4570217,-0.046463013,-0.9126911,0.046463013,0.7836056,0.08966255,-0.5418339,-0.13966179,0.21561432,-0.21830368,-0.39565468
"TG(56:5)",0.7293234,-0.31144238,0.052983284,-0.6514387,0.18480206,0.8520365,NA,-0.08747196,-0.086009026,-0.051213264,-0.014227867,0.06479359,1.1068811,0.8463278,0.6161909,1.2719908,-0.7042856,-0.5475302,0.7514696,0.5347471,0.16508579,0.32620716,-0.41357708,0.024708748,NA,-0.2062788,-0.308156,0.08689976,-0.5809145,-0.55704594,-0.43552303,-0.8728819,-0.8149557,NA,-0.82207775,-0.17384434,0.5011492,NA,0.4968977,0.29948902,0.8949938,1.2421007,0.28742886,-0.4003172,-0.26148129,0.06600094,-0.07820225,0.014227867
